0,0.809249,
1,0.842279,
2,0.596201,
3,0.589595,
4,0.59455,
5,0.578035,
6,0.877787,
7,0.872007,
8,0.0305533,
9,0.0800991,
10,0,
11,0.0503716,
12,0.868704,
13,0.962841,
14,0.961189,
15,0.863749,
16,1,
17,0.958712,
18,0.947151,
19,0.982659,
