0,0.0541017,
1,0.0590608,
2,0.0617409,
3,0.0545032,
4,0.0624896,
5,0.0652412,
6,0.0620004,
7,0.0617411,
8,0.0815834,
9,0.0892133,
10,0.0764285,
11,0.0766288,
12,0.0621017,
13,0.068119,
14,0.0557224,
15,0.066408,
16,0.0627849,
17,0.0662849,
18,0.0589135,
19,0.0606678,
