0,0.376131,
1,0.405475,
2,0.414389,
3,0.404428,
4,0.36525,
5,0.419333,
6,0.401546,
7,0.413302,
8,0.283571,
9,0.250449,
10,0.274103,
11,0.278521,
12,0.258722,
13,0.272266,
14,0.250225,
15,0.25864,
16,0.286825,
17,0.246411,
18,0.264084,
19,0.24778,
20,0.273382,
21,0.287257,
22,0.244799,
23,0.276343,
24,0.270002,
25,0.300843,
26,0.326598,
27,0.320128,
28,0.256339,
29,0.322407,
30,0.30525,
31,0.329732,
32,0.352735,
33,0.273669,
34,0.259396,
35,0.493068,
36,0.319446,
37,0.29206,
38,0.28115,
39,0.299886,
40,0.322296,
41,0.243202,
42,0.250268,
43,0.467341,
44,0.306523,
45,0.251105,
46,0.239053,
47,0.36096,
48,0.35001,
49,0.291539,
50,0.381396,
51,0.345423,
52,0.339836,
53,0.359213,
54,0.294243,
55,0.346556,
56,0.330366,
57,0.385315,
58,0.292081,
59,0.341241,
60,0.320034,
61,0.277639,
62,0.367382,
63,0.337808,
64,0.254712,
65,0.281896,
66,0.289032,
67,0.281403,
68,0.240133,
69,0.280092,
70,0.254136,
71,0.217523,
72,0.263968,
73,0.280792,
74,0.269272,
75,0.282188,
76,0.239447,
77,0.251111,
78,0.257466,
79,0.233433,
