0,0.061996,
1,0.0696577,
2,0.06307,
3,0.0566105,
4,0.0689499,
5,0.0624214,
6,0.0667493,
7,0.0606051,
8,0.0572827,
9,0.0495891,
10,0.0658242,
11,0.0639607,
12,0.0625399,
13,0.0618459,
14,0.060219,
15,0.0561544,
16,0.0534175,
17,0.0617428,
18,0.0648339,
19,0.063352,
20,0.0604784,
21,0.0610264,
22,0.0642098,
23,0.0628484,
24,0.0673114,
25,0.0638832,
26,0.0680483,
27,0.0622539,
28,0.0594037,
29,0.0642114,
30,0.0657871,
31,0.0624301,
32,0.0592796,
33,0.0709661,
34,0.0621619,
35,0.0725604,
36,0.0762586,
37,0.0671479,
38,0.0646918,
39,0.0916206,
40,0.0786072,
41,0.0596814,
42,0.0629169,
43,0.0756363,
44,0.0679325,
45,0.0611727,
46,0.0647908,
47,0.0708812,
48,0.0663178,
49,0.0615807,
50,0.0632528,
51,0.0638256,
52,0.0662609,
53,0.0641024,
54,0.0745271,
55,0.0647982,
56,0.0764738,
57,0.0653929,
58,0.0662021,
59,0.0630607,
60,0.0568025,
61,0.0593064,
62,0.0616724,
63,0.0617926,
64,0.0645834,
65,0.0655717,
66,0.0586249,
67,0.0702256,
68,0.0604335,
69,0.0725662,
70,0.0698589,
71,0.0602235,
72,0.0589109,
73,0.0687951,
74,0.0599526,
75,0.0659987,
76,0.0585595,
77,0.0623719,
78,0.0638588,
79,0.0676727,
