0,0.465488,
1,0.477546,
2,0.473191,
3,0.461257,
4,0.466624,
5,0.481898,
6,0.473202,
7,0.47162,
8,0.415969,
9,0.387471,
10,0.400181,
11,0.432707,
12,0.407634,
13,0.395711,
14,0.391317,
15,0.410833,
16,0.42349,
17,0.355664,
18,0.369691,
19,0.379096,
20,0.415985,
21,0.411772,
22,0.354167,
23,0.399312,
24,0.348507,
25,0.40036,
26,0.38781,
27,0.433174,
28,0.337892,
29,0.407445,
30,0.406315,
31,0.414333,
32,0.437531,
33,0.377436,
34,0.373666,
35,0.576625,
36,0.359363,
37,0.344605,
38,0.35041,
39,0.338431,
40,0.418737,
41,0.349028,
42,0.348826,
43,0.497585,
44,0.348789,
45,0.309003,
46,0.281364,
47,0.381517,
48,0.463166,
49,0.402027,
50,0.44902,
51,0.450027,
52,0.461308,
53,0.450045,
54,0.401056,
55,0.457635,
56,0.451339,
57,0.448891,
58,0.397841,
59,0.440325,
60,0.446772,
61,0.383178,
62,0.435028,
63,0.441118,
64,0.332126,
65,0.355267,
66,0.397357,
67,0.326014,
68,0.326282,
69,0.362719,
70,0.315214,
71,0.314955,
72,0.34446,
73,0.404313,
74,0.343406,
75,0.333921,
76,0.318883,
77,0.332075,
78,0.365487,
79,0.320947,
