0,0.63866,
1,0.558878,
2,0.689418,
3,0.730016,
4,0.601979,
5,0.52276,
6,0.635698,
7,0.550939,
8,0.704247,
9,0.69303,
10,0.609712,
11,0.678606,
12,0.728506,
13,0.803599,
14,0.733613,
15,0.751363,
16,0.744977,
17,0.744575,
18,0.719583,
19,0.742326,
20,0.751805,
21,0.776556,
22,0.7584,
23,0.77369,
24,0.587255,
25,0.625043,
26,0.547107,
27,0.542142,
28,0.653756,
29,0.690109,
30,0.54648,
31,0.717956,
32,0.444584,
33,0.549638,
34,0.766099,
35,0.499346,
36,0.452116,
37,0.758322,
38,0.566276,
39,0.50471,
40,0.700262,
41,0.738524,
42,0.833255,
43,0.776761,
44,0.699478,
45,0.82714,
46,0.742954,
47,0.774488,
48,0.611085,
49,0.562721,
50,0.554949,
51,0.570862,
52,0.695698,
53,0.71333,
54,0.826437,
55,0.721489,
56,0.726837,
57,0.674438,
58,0.769248,
59,0.727647,
60,0.656502,
61,0.718063,
62,0.546531,
63,0.629332,
64,0.724479,
65,0.768376,
66,0.694173,
67,0.728,
68,0.64472,
69,0.534499,
70,0.715568,
71,0.631163,
72,0.581724,
73,0.555774,
74,0.573626,
75,0.586363,
76,0.703061,
77,0.824549,
78,0.715156,
79,0.725763,
