0,0.328309,
1,0.346919,
2,0.323858,
3,0.322284,
4,0.33767,
5,0.319889,
6,0.444603,
7,0.272575,
8,0.316471,
9,0.325897,
10,0.348991,
11,0.331715,
12,0.317489,
13,0.376379,
14,0.323635,
15,0.3367,
16,0.335027,
17,0.339426,
18,0.352655,
19,0.351569,
20,0.34186,
21,0.345602,
22,0.347905,
23,0.352667,
24,0.353972,
25,0.416476,
26,0.297615,
27,0.280807,
28,0.335532,
29,0.330113,
30,0.345308,
31,0.31697,
32,0.404165,
33,0.348722,
34,0.347211,
35,0.392162,
36,0.379444,
37,0.341751,
38,0.335393,
39,0.377145,
40,0.33836,
41,0.336265,
42,0.358448,
43,0.349369,
44,0.337963,
45,0.35304,
46,0.334589,
47,0.351517,
48,0.319963,
49,0.328639,
50,0.323383,
51,0.307256,
52,0.338875,
53,0.353426,
54,0.371132,
55,0.352496,
56,0.331464,
57,0.361869,
58,0.328084,
59,0.327998,
60,0.329497,
61,0.343923,
62,0.464866,
63,0.327485,
64,0.3351,
65,0.325081,
66,0.331081,
67,0.324538,
68,0.314885,
69,0.447694,
70,0.343187,
71,0.316768,
72,0.313857,
73,0.313473,
74,0.314025,
75,0.304963,
76,0.338656,
77,0.370025,
78,0.34922,
79,0.358509,
