0,0.860238,
1,0.814393,
2,0.877951,
3,0.946887,
4,0.834442,
5,0.867877,
6,0.850472,
7,0.940066,
8,0.908901,
9,0.93768,
10,0.806718,
11,1,
12,0.925028,
13,0.775204,
14,0.98661,
15,0.882292,
16,0.886228,
17,0.895256,
18,0.780984,
19,0.874806,
20,0.883098,
21,0.844612,
22,0.98328,
23,0.910092,
24,0.683662,
25,0.603799,
26,0.750479,
27,0.694584,
28,0.772245,
29,0.781787,
30,0.628462,
31,0.709974,
32,0.200648,
33,0.109053,
34,0.204423,
35,0.64829,
36,0.594024,
37,0.205614,
38,0.125233,
39,0.463234,
40,0.32001,
41,0.235881,
42,0.23638,
43,0.49653,
44,0.513073,
45,0.0124464,
46,0,
47,0.413735,
48,0.809344,
49,0.673227,
50,0.72038,
51,0.783558,
52,0.861628,
53,0.669697,
54,0.739349,
55,0.781836,
56,0.813248,
57,0.682126,
58,0.710185,
59,0.76187,
60,0.84744,
61,0.686413,
62,0.719316,
63,0.756958,
64,0.807332,
65,0.625864,
66,0.658041,
67,0.581002,
68,0.852324,
69,0.573539,
70,0.512614,
71,0.609358,
72,0.75067,
73,0.656644,
74,0.666907,
75,0.632778,
76,0.776405,
77,0.526953,
78,0.565407,
79,0.615296,
